ID,Work Item Type,Title,State,Description,Acceptance Criteria,Repro Steps,Resolution
"8780","Feature","GA-LRS-FE: Lobbying / Lobbyist Registration","Active","<div>Provides the functionality to register a lobbyist. </div><div><br> </div><div>Lobbyist will register.&nbsp; They will add their client.&nbsp; If the client is not registered yet, the Commission said that the lobbyist will call their client and ask them to register.&nbsp; Lobbyist will need the option pay their registration fees even though their clients are not authorized yet. A lobbyist may register without a client.&nbsp; Without an authorized client, the lobbyist does not owe any reports. </div><div><br> </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/962be098-83e3-470e-80bc-9785f60c925b?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/05e829ff-7fea-45e9-b9c8-ac800c7d7977?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/af5f99c7-d3ea-42bd-8268-a750d4a955ef?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/684a3a7d-dfe3-4594-8308-aa527219c695?fileName=image.png"" alt=Image><br> </div><div><br> </div><div>Lobbyist Registration Screen </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/78b415d2-fe73-4a38-b385-06dffd7fd411?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><br> </div><div><br> </div><div><br> </div><div><br> </div><div><br> </div><div><br><br> </div><div><br> </div><div><br> </div><div><br> </div><div>---notes --- excerpt from the 2018 CFA Act </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/17a93bad-9a98-405f-946e-1dc23cc2b050?fileName=image6.png"" alt=image6.png><br> </div>","<div><u>Lobbyist Registration Screen</u></div><ul><li>Base Product Functionality has been verified<br><br></li><li>Are you an employee question has been added with two radio buttons.&nbsp; This is required.<br><br></li><li>Lobbyist Contact Information label has been added.<br><br></li><li>Help icon has been added to the Lobbyist Email Address.</li><ul><li>&quot;Please enter your email address.&nbsp; This email will be used as your User ID.&quot;<br><br></li></ul><li>Type of Lobbying section added&nbsp; (Can this be a multi-select option?)</li><ul><li>Type of Lobbying label added</li><li>help icon added</li><ul><li>&quot;To add a type of lobbying, select the lobbying type and click on the ADD button.&nbsp; You can add more than one.&nbsp; The types of lobbying selected will help to determine which filing obligations are assigned to you.&quot;</li></ul><li>Type of Lobbying drop down.</li><ul><li>Required</li><li>populated with:&nbsp; State, State Agency, Vendor, Local (City/County), State Transportation Board</li></ul><li>ADD button</li><ul><li>enabled once a type of lobbying has been selected</li><li>clicking the ADD button add the type of lobbying to the list below</li></ul><li>Type of Lobbying Datagrid</li><ul><li>Type of Lobbying (displays the type of lobbying selected)</li><li>Actions (red x to remove the type of lobbying selected)<br><br></li></ul></ul><li>Lobbyist Employer Information label has been updated to Lobbyist Client Information<br><br></li><li>Lobbyist Client Information help icon has been added</li><ul><li>&quot;Click the REQUEST CLIENT AUTHORIZATION button to specify a client and request authorization.&quot;<br><br></li></ul><li>Add Employer Button has been updated to REQUEST CLIENT AUTHORIZATION<br><br></li><li>Badge Information Label has been added<br><br></li><li>Name to be Used on the Badge free format text field</li><ul><li>Required<br><br></li></ul><li>Do you serve as a Lobbyist for more than one client? with Yes No radio buttons has been added</li><ul><li>Required<br><br></li></ul><li>How would you like to receive your badge? Pick Up and Mail It To Me radio buttons has been added</li><ul><li>Required<br><br></li></ul><li>If you would like additional badges printed, enter how many field has been added</li><ul><li>Not Required&nbsp;</li><li>Numeric field. Must be equal to or greater than zero.</li><li>If the number is more than 5, on loss of focus, display a message confirming that they will want [number of badges] printed<br><br></li></ul><li>Number of Badges Help Icon has been added</li><ul><li>&quot;The Registration fee includes one badge.&nbsp; If you would like additional badges, please enter the number of badges that you would like to order. There will be an extra badge fee applied.&quot;&nbsp; (notice this is different than the wireframe text)<br><br></li></ul><li>Fee Breakdown Panel has been added</li><ul><li>Registration Fee (includes one badge)</li><ul><li>Registration Fee is visible.&nbsp;&nbsp;</li><li>It will be populated from the Registration Fee Type in fee and fine administration.</li></ul><li>First Client is free.</li><li>Supplemental Fees</li><ul><li>Supplemental Fee is visible.&nbsp;&nbsp;</li><li>It is $10 times the number of clients minus the first client.&nbsp;&nbsp;</li><li>It will use a fee type in the fee and fine administration.</li></ul><li>Extra Badge Fees</li><ul><li>Extra Badge Fee is visible.&nbsp;&nbsp;</li><li>It is $20 times the number of badges requested.&nbsp;&nbsp;</li><li>It will use a fee type in the fee and fine administration.</li></ul><li>Total Registration Fee is visible.&nbsp; It is the sum of registration fee/supplemental fee/extra badge fees.</li><li>This entire panel is read-only.&nbsp; Number fields are calculated.</li><li>This panel does not take into account the &quot;Will you pay&quot; field.<br><br></li></ul><li>Lobbyist Verification Panel has been added</li><ul><li>Verification of Moral Turpitude</li><ul><li>displays text of Verification of Moral Turpitude from lobbyist registration form</li><li>yes / no radio buttons (required)</li></ul><li>Verification of Sexual Harassment Policy</li><ul><li>displays text of Verification of Sexual Harassment Policy from lobbyist registration form</li><li>Yes checkbox defaulted to no (required)</li></ul><li>Verification of Oath of Affirmation</li><ul><li>displays text of Verification of Oath of Affirmation from lobbyist registration form</li><li>Yes checkbox defaulted to no (required)<br><br></li></ul></ul><li>The Attestation has been updated to the standard attestation used in both the CFIS / PFDS modules.<br><br></li><li>SAVE button has been updated to SUBMIT button<br><br></li><ul><li>Clicking Save button creates the lobbyist (base product)<br></li><li>Clicking Save button sends a pending email to the lobbyist and any clerical users (base product)</li><li>Clicking Save buttons create the registration submitted event log (base product)</li><li>Clicking Save button updates the event log for the lobbyist/client</li><ul><li>(Update base product event Lobbyist Employer Added to Lobbyist)</li><li>Title:&nbsp; Lobbyist Request Client Authorization</li><li>Description: [Lobbyist Name] requested authorization from [Client Name]</li><li>User &amp; DateTimeStamp</li></ul><li>Clicking Save button displays the Thank you for registering screen<br><br></li></ul><li>If the lobbyist has selected any clients, an immediate to do is created in the client workspace (base product)<br><br></li><li>Users should be able to tab through interactive items in a logical order, from left to right and top to bottom.</li></ul><div><br></div><div><u>REQUEST CLIENT AUTHORIZATION Dialog&nbsp; (base product = add lobbyist employer dialog)</u></div><div><br></div><div><ul><li><span style=""display:inline !important;"">Add Lobbyist Employer label in the header has been updated to Request Client Authorization<br><br></span></li><li>Date Employed has been hidden<br><br></li><li><span>Search for Registered Employers has been updated to Search for Registered Clients.&nbsp; This searches all registered clients regardless of status pending / conditional accepted / accepted / terminated.<br><br></span></li><li>Help Icon has been updated to &quot;To search for a client, begin typing the client's name.&nbsp; The system will return a list of results.&nbsp; Select the client who you will be lobbying on behalf of.&nbsp; If no client is found, please call your client and ask them to register.&quot;<br><br></li><li>Search results display client name and client address. (base product)<br><br></li><li style=""box-sizing:border-box;"">Will you be making any expenditures and contributions fields have been hidden<br style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></li><li style=""box-sizing:border-box;"">Will you be compensated for lobbying fields have been hidden<br style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></li><li style=""box-sizing:border-box;""><span>Has the above client agreed to pay the Lobbyist an amount exceeding $10,000.00 in a calendar year for lobbying activities? radio buttons have been added.</span><br></li><ul><li>It is required<br><br></li></ul><li>If lobbyist represents a membership group other than an agency or Corporation, state the approximate number of members field has been added.</li><ul><li>not required</li><li>numeric field, value must be greater than one<br><br></li></ul><li>Lobbyist registration includes one free client.&nbsp; Is this your free client?</li><ul><li>Required</li><li>Yes/No radio buttons</li><li>Validation:&nbsp; Only one client can be free.<br><br></li></ul><li>Will you pay question has been updated to Will you pay for the above client at the time of lobbyist registration?</li><ul><li>Lobbyist must select yes or no so that the system will know which clients to apply the payment to.</li><li>If this is the free client, do not display the will you pay question.&nbsp;<br><br></li></ul><li>Save button</li><ul><li>on click closes the dialog (base product)</li><li>saved record is visible on the Lobbyist Registration Lobbyist Client datagrid (base product)<br><br><br></li></ul><li><span style=""display:inline !important;"">Users should be able to tab through interactive items in a logical order, from left to right and top to bottom.</span><br></li></ul><div><br></div></div><div><u>Client Datagrid on the Lobbyist Registration Screen</u></div><div><br></div><div><ul><li>Lobbyist Employer Information label updated to Lobbyist Client Information<br><br></li><li>Employer has been updated to Client<br><br></li><li>New Columns Added</li><ul><li>Agreed to Pay $10,000 or More&nbsp; Checkbox (displays true if $10,000 or more was marked as yes)</li><li>Number of Members (displays the number entered on the Client Authorization dialog)</li><li>Free Client<br><br></li></ul><li>Columns Hidden</li><ul><li>Expenditures and Contributions</li><li>Compensated<br><br></li></ul><li>Datagrid sums are hidden.&nbsp; They are now displayed in the Fee Breakdown panel.</li></ul></div>",,
"8781","Feature","GA-LRS-FE-063: Lobbying / Client Registration","Closed","<div>Provides the functionality to register an employer.&nbsp; Georgia refers to the employer as the client. </div><div><br> </div><div>GA current business does not require the client to register.&nbsp; This will be a new process for them.&nbsp; The Commission has stated that clients will register when the lobbyists calls and asks them to register in the system. </div><div><br> </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/65969326-c9da-491b-a4a4-f6f9607ea4e9?fileName=image.png"" alt=Image><br> </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/82c90be7-4d39-47a0-86ff-41bde3c7424a?fileName=ca939125-669c-41ec-bcbe-d9733f818aad.png"" alt=ca939125-669c-41ec-bcbe-d9733f818aad.png><br> </div>","<ul><li>Employer Registration has been updated to Client Registration<br><br></li><li>Lobbyist Employer Registration label has been changed to Client Registration<br><br></li><li>Employer Name has been changed to Client Name<br><br></li><li>Secondary Address is hidden<br><br></li><li>Ability to add the Lobbyist is hidden<br><br></li><li>Attestation has been updated to the standard attestation that is being used for CFIS and PFDS.<br><br></li><li>Electronic Signature of Employer, Agent, or Authorized Representative has been changed to Electronic Signature of Authorized Representative<br><br></li><li>Title in the electronic signature is hidden to make it standard with all registrations<br><br></li><li>SAVE button label is changed to SUBMIT</li></ul><ul><ul><li>Clicking Save creates the Client.&nbsp; (base product)<br></li><li>Clicking Save displays the thank you message (base product)<br></li><li>Clicking Save sends the pending email to the Authorizing Officer and any clerical users. (base product)<br><br></li></ul><li>Users should be able to tab through interactive items in a logical order, from left to right and top to bottom.<br><br><br><br></li></ul>",,
"8849","Feature","GA-LRS-FE-083: Lobbying / File Report","New","<div>Provides the functionality to file a lobbying report. </div><div><br> </div><div>Filing Screen </div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/83c7c36a-3a20-4c11-b870-ada14c5cc9ad?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><br> </div><div>Add Expenditure Dialog </div><div> </div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/d9b6fad0-9d2a-4ee4-aa23-b5f1280356e4?fileName=image.png"" alt=Image><div><br> </div><div>Add Vendor Contract Dialog </div><div> </div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/6468dbd2-421f-47fe-a2a3-99a8b36b4692?fileName=image.png"" alt=Image><div><br> </div><div><br> </div><div>----------Notes </div><div>Link to the 2018 CFA Act with Lobbying information </div><div><a href=""http://ethics.ga.gov/wp-content/uploads/2018/11/2018-Act-CFA.pdf"">http://ethics.ga.gov/wp-content/uploads/2018/11/2018-Act-CFA.pdf</a><br> </div>","<div><u>Lobbying Module Filing Screen</u></div><div><ul><li>Verify Base Product Functionality<br><br></li><li>Statement of No Activity updated</li><ul><li>&quot;I [Lobbyist Name], registered lobbyist, for the state of Georgia hereby declare that I did not have any financial activity since my last report was filed.&quot;<br><br></li></ul></ul><div><u>Add Expenditures Panel on Filing Screen</u></div><ul><li>Expenditures help icon</li><ul><li>Commission will provide help text<br><br></li></ul></ul><div><u>Expenditures Datagrid on Filing Screen</u></div><ul><li>Expenditure Datagrid</li><ul><li>Date</li><li>Amount</li><li>On Behalf Of</li><li>Type</li><li>Payee</li><li>Invited</li><li>Recipient(s)</li><li>Purpose</li><li>Description</li><li>Actions Menu</li><ul><li>Edit</li><li>Remove</li></ul><li>One summary row for each expenditure type displaying the sum of expenditure amount</li><li>Total Expenditure displaying the sum of all expenditures<br></li></ul></ul><div><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><u style=""box-sizing:border-box;"">Add Vendor Contracts Panel on Filing Screen</u></div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;"">Only visible when the lobbyist has selected Vendor as a type of lobbying.</span><br style=""box-sizing:border-box;""></div></div><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Add a label Vendor Contracts</li><li style=""box-sizing:border-box;"">Add a help icon</li><li style=""box-sizing:border-box;"">Help Text is as follows:</li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">&quot;Enter the name of any vendor or vendors for which the lobbyist undertook to influence the awarding of a contract or contracts by any state agency together with a description of the contract or contracts and the monetary amount of the contract or contracts.&quot;</li></ul><li style=""box-sizing:border-box;"">Add a None check box with a None label.</li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">It should follow the same logic as the Expenditure None checkbox.</li></ul><li style=""box-sizing:border-box;"">Add a + ADD button</li><li style=""box-sizing:border-box;"">If the None checkbox = true, the + ADD button is not visible</li><li style=""box-sizing:border-box;"">If the None checkbox = false, the + ADD button is visible</li><li style=""box-sizing:border-box;"">Statement of No Activity logic for Expenditures is repeated for Vendor Contracts</li><li style=""box-sizing:border-box;"">Clicking on the Vendor Contracts + ADD button launches the Add Vendor Contract Dialog</li></ul><u style=""box-sizing:border-box;"">Vendor Contract Datagrid on Filing Screen</u></div><div style=""box-sizing:border-box;""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Vendor Contract datagrid is visible on the filing screen once a vendor contract has been added</li><li style=""box-sizing:border-box;"">Datagrid displays all fields that were captured on the Add Vendor Contracts dialog</li><li style=""box-sizing:border-box;"">Action menu contains:</li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Edit - displays the Add Vendor Contracts in an Edit Mode</li><li style=""box-sizing:border-box;"">Remove - clicking on Remove displays standard delete confirmation message.&nbsp; If confirmed, record is deleted.</li></ul><li style=""box-sizing:border-box;"">Total Vendor Contracts:&nbsp; Summary row displaying sum of vendor contracts</li></ul></div><br></div></div><div><ul><li>Additional Comments label is visible</li><li>Additional Comments Help Icon</li><ul><li>Commission will provide help text</li></ul><li>Additional Comments free format text box</li></ul></div><div><br></div><div><div style=""box-sizing:border-box;"">The following items are hidden on the filing screen:</div><div style=""box-sizing:border-box;""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Special Events label</li><li style=""box-sizing:border-box;"">Special Events help icon</li><li style=""box-sizing:border-box;"">Special Events Add button</li><li style=""box-sizing:border-box;"">None checkbox and label</li><li style=""box-sizing:border-box;"">Political Contributions label</li><li style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;"">Political Contributions</span><span>&nbsp;</span>help icon</li><li style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;"">Political Contributions</span><span>&nbsp;</span>Add button</li><li style=""box-sizing:border-box;"">None checkbox and label</li></ul><div><br></div></div></div><div><ul><li>Preview Action Link (base product)</li><ul><li>enabled</li><li>when clicked displays the Lobbyist Report PDF with a draft watermark<br><br></li></ul><li>File Report Link (base product)</li><ul><li>enabled when all required information is entered&nbsp;<span style=""display:inline !important;"">(base product)</span></li><li>when clicked, files the report and creates the Lobbyist Report pdf&nbsp;<span style=""display:inline !important;"">(base product)</span></li><li>when clicked, emails all emails associated with the account the filing confirmation email&nbsp;<span style=""display:inline !important;"">(base product)</span></li><li>when clicked, filing confirmation email saved to correspondence tab&nbsp;<span style=""display:inline !important;"">(base product)</span></li></ul></ul></div><div><br></div><div><u>Add Expenditure Dialog</u></div><div><ul><li>Date of Expenditure&nbsp;<span style=""display:inline !important;"">(base product)</span></li><li><span style=""display:inline !important;"">Amount&nbsp;<span style=""display:inline !important;"">(base product)</span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;"">Expenditure on Behalf Of</span></span></li><ul><li><span style=""display:inline !important;""><span style=""display:inline !important;"">type ahead search searches all the clients on the account.&nbsp; Result set contains client name and address.</span></span></li></ul><li><span style=""display:inline !important;""><span style=""display:inline !important;"">Expenditure Type</span></span></li><ul><li><span style=""display:inline !important;""><span style=""display:inline !important;"">required</span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;"">dropdown</span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;"">values:&nbsp; Meals, Lodging, Tickets, Travel, Educational Event, Other</span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;"">This other does not show an additional description field</span></span></li></ul><li><span style=""display:inline !important;""><span style=""display:inline !important;"">Expenditure Description</span></span></li><ul><li><span style=""display:inline !important;""><span style=""display:inline !important;"">free format text</span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;"">required</span></span></li></ul><li><span style=""display:inline !important;""><span style=""display:inline !important;"">Name of Payee&nbsp;<span style=""display:inline !important;"">(base product)</span></span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">Recipient Information label&nbsp;</span></span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">Recipient Information help icon</span></span></span></li><ul><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">Commission will provide help text</span></span></span></li></ul><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">Type of Recipient</span></span></span></li><ul><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">dropdown</span></span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">required</span></span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">values:&nbsp; public officer / group</span></span></span></li></ul><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">if type of recipient = public officer then</span></span></span></li><ul><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">public officer name</span></span></span></li><ul><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">type ahead search&nbsp; - searches all registered candidates</span></span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">result set returns Name and Office</span></span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">If no results are found, there is an Add New Public Officer option</span></span></span></li><ul><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">displays name fields to capture an officer name</span></span></span></li><li><span style=""display:inline !important;""><span style=""display:inline !important;""><span style=""display:inline !important;"">displays a free format text field to capture office&nbsp;</span></span></span></li></ul><li><span>displays a free format text field to capture public officer title</span><br></li></ul></ul><li><span>if type of recipient = group then</span></li><ul><li><span>Group(s) Invited</span></li><ul><li><span>dropdown</span></li><li><span>required</span></li><li><span>populated from the Groups Invited system code table</span></li><li><span>Other option to add a not listed group</span></li></ul><li>Group Add Button</li><ul><li style=""box-sizing:border-box;"">when Add button clicked, the group is listed below</li><li style=""box-sizing:border-box;"">clicking the red x removes the group</li></ul><li><span>Group Add Button help icon</span><br></li><ul><li>Commission will provide help text</li></ul><li>Attendee(s)</li><ul><li>free format text</li><li>required</li><li>Attendee Add Button</li><ul><li>when Add button clicked, the attendee is listed below</li><li>clicking red x removes the group</li></ul><li>Attendee Add Button Help Icon</li><ul><li>Commission will provide help text</li></ul></ul></ul><li>Purpose of Expenditure label</li><li>Purpose of Expenditure help icon</li><ul><li>Commission will provide help text</li></ul><li>Number of Bill, Resolution, or Regulation</li><ul><li>required</li><li>free format text</li></ul><li>Supporting / Opposing radio buttons</li><ul><li>required</li></ul><li>Cancel button&nbsp;<span style=""display:inline !important;"">(base product)</span></li><li>Create button</li><ul><li>enabled once all required information is entered&nbsp;<span style=""display:inline !important;"">(base product)</span></li><li>saves the expenditure&nbsp;<span style=""display:inline !important;"">(base product)</span></li><li>toast message displays once save is successful &quot;Expenditure Saved Successfully&quot; (base product)<br></li><li>clears the Add Expenditure dialog&nbsp;<span style=""display:inline !important;"">(base product)</span></li><li>Add Expenditure remains open for the next entry&nbsp;<span style=""display:inline !important;"">(base product)</span></li></ul><li>Tabbing Order is from left to right, top to bottom for each interactive element</li></ul></div><div><br></div><div><u>Add Vendor Contract Dialog</u></div><div><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">New Dialog is created</li><li style=""box-sizing:border-box;"">Header is Add Vendor Contract (notice this is singular, not plural)</li><li style=""box-sizing:border-box;"">Vendor Contract&nbsp;</li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">required field</li><li style=""box-sizing:border-box;"">free format text field</li></ul><li style=""box-sizing:border-box;"">Description of Contract</li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">required field</li><li style=""box-sizing:border-box;"">free format text</li></ul><li style=""box-sizing:border-box;"">Monetary Amount of Contract</li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">required field</li><li style=""box-sizing:border-box;"">contains a money mask</li><li style=""box-sizing:border-box;"">amount must be greater than zero</li></ul><li style=""box-sizing:border-box;"">Cancel button</li><li style=""box-sizing:border-box;"">Create button</li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">enabled once all required fields are entered</li><li style=""box-sizing:border-box;"">Saves the vendor contract info</li><li style=""box-sizing:border-box;"">toast message displays once save is successful &quot;Vendor Contract Saved Successfully&quot;</li><li style=""box-sizing:border-box;"">Once record is saved, the Add Vendor Contract dialog is cleared and remains open, focus returns to Vendor Contract type ahead field</li></ul><li style=""box-sizing:border-box;"">X button in the header</li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">clicking on the x in the header closes the window and returns focus to the filing screen</li></ul><li style=""box-sizing:border-box;"">Tabbing Order is from left to right, top to bottom for each interactive element.</li></ul><br></div><div><br></div>",,
"8857","Feature","GA-LRS-FE-065: Lobbying / Lobbyist Designation Form Filer Registration","Closed","<div>Provides the functionality to register a Lobbyist Designation Form Filer.</div>",,,
"8858","Feature","GA-LRS-FE-064: Lobbying / Ad Campaign Registration","Closed","<div>Provides the functionality to register a lobbying advertising campaign.</div>",,,
"8970","Feature","GA-LRS-FE: Ad Hoc Query","New","<div>This feature contains the functionality for ad hoc reporting and the ad hoc reporting data views.</div>",,,
"8975","Feature","GA-LRS-FE: Filing Schedule Administration","Active","<div>Provides the functionality to configure the filing schedule/reporting periods/reporting period templates.</div>","<div><ul><li>There are five concurrent filing schedules for Lobbying.&nbsp; One lobbyist can be assigned all five schedules.&nbsp; (GAP)</li></ul></div>",,
"9001","Feature","GA-CFIS-FE-1507: Public Site Vendor Information","Active","<div>This feature provides the functionality to search and view Vendor information on the public site.</div>",,,
"9006","Feature","GA-LRS-FE: Batch Job Inactivate Lobbyists","New","<div>Provides the functionality to set all lobbyists to inactive if they haven't renewed by midnight of December 31st.</div>",,,
"9045","Feature","GA-FE-4820:  Compliance on the Public Site - TC 100740","Active","<div></div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">AS a</b><span>&nbsp;</span>member of the GGTCFC</div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">I want the system to</b><span>&nbsp;</span>mark filers as out of compliance once their grace period has passed</div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""></div><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">So that</b><span>&nbsp;</span>the public does not see filers who are within their grace period as out of compliance.</div><div></div><div><br></div><div><br></div><div><br></div><div><img src=""https://dev.azure.com/CivixGovDevOps/af468280-cb36-48d3-9de3-746ec605bb17/_apis/wit/attachments/6f0b27c3-9c2f-418f-9c86-aaac3f3b122f?fileName=image.png"" alt=Image><br></div>","<div><div style=""box-sizing:border-box;color:rgba(0, 0, 0, 0.9);""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">filers on the public site are shown as compliant if they are within their grace period (new functionality)</li></ul></div><div style=""box-sizing:border-box;color:rgba(0, 0, 0, 0.9);""><br style=""box-sizing:border-box;""></div><div style=""box-sizing:border-box;color:rgba(0, 0, 0, 0.9);""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">filers on the public site are shown as not compliant if they have a late report outside of their grace period and or a fine outside of their grace period (new functionality)</li></ul></div><div style=""box-sizing:border-box;color:rgba(0, 0, 0, 0.9);""><br style=""box-sizing:border-box;""></div><div style=""box-sizing:border-box;color:rgba(0, 0, 0, 0.9);""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Compliance filters are visible on the public site (they were hidden and need to be brought back once the top two points are implemented)</li></ul></div><br></div>",,
"9049","Feature","GA-LRS-FE: Arbitration","New","<div><span style=""display:inline !important;"">Provides the functionality to manage the arbitration process.&nbsp; It includes the scheduling of arbitration meetings and recording of the arbitration results.</span><br></div>",,,
